FECHA;HORA;ACO;AJM;AJU;ATI;BJU;CAM;CCA;CHO;COY;CUA;CUT;FAC;GAM;HGM;INN;IZT;LLA;LPR;MER;MGH;MON;MPA;NEZ;PED;SAG;SFE;SJA;TAH;TLA;TLI;UAX;UIZ;VIF;XAL
02/04/2018;13;-99;67;-99;68;79;73;78;79;-99;62;73;70;-99;80;67;73;69;73;76;73;79;-99;-99;81;63;80;-99;-99;-99;70;77;66;70;48
02/04/2018;14;-99;76;-99;73;96;84;96;84;-99;71;77;81;-99;95;73;88;78;86;92;90;87;-99;-99;97;75;94;-99;-99;-99;78;94;79;73;53
02/04/2018;15;-99;89;-99;77;112;99;112;92;-99;72;81;92;-99;107;79;108;81;92;99;104;89;-99;-99;113;87;100;-99;-99;-99;84;112;91;75;62
02/04/2018;16;-99;93;-99;72;120;99;124;92;-99;67;79;92;-99;112;75;114;88;100;114;108;98;-99;-99;120;97;91;-99;-99;-99;82;123;96;77;61
02/04/2018;17;-99;73;-99;65;117;85;118;70;-99;53;78;72;-99;113;69;111;84;89;101;88;118;-99;-99;120;91;84;-99;-99;-99;79;97;86;82;50
02/04/2018;18;-99;62;-99;47;80;69;79;73;-99;40;73;58;-99;81;71;77;86;82;81;68;106;-99;-99;74;78;57;-99;-99;-99;70;73;62;76;44
02/04/2018;19;-99;60;-99;46;61;49;70;71;-99;43;57;54;-99;61;-99;57;59;56;50;53;83;-99;-99;67;70;53;-99;-99;-99;51;66;54;64;32
02/04/2018;20;-99;48;-99;44;47;43;55;63;-99;37;42;45;-99;45;57;44;59;31;33;35;75;-99;-99;56;48;45;-99;-99;-99;22;53;39;43;20
02/04/2018;21;-99;45;-99;32;46;36;43;44;-99;33;35;22;-99;48;45;40;32;23;36;28;63;-99;-99;52;27;47;-99;-99;-99;28;51;40;30;21
02/04/2018;22;-99;42;-99;35;41;30;38;21;-99;35;42;16;-99;37;35;37;42;29;38;32;59;-99;-99;47;37;45;-99;-99;-99;27;46;39;34;23
02/04/2018;23;-99;43;-99;42;38;33;41;30;-99;32;38;20;-99;42;39;35;45;32;32;37;35;-99;-99;40;38;39;-99;-99;-99;17;45;35;44;32
02/04/2018;24;-99;40;-99;31;36;32;30;28;-99;30;33;23;-99;34;37;29;11;25;26;20;22;-99;-99;39;26;30;-99;-99;-99;22;32;29;28;22
03/04/2018;1;-99;41;-99;32;38;32;41;23;-99;31;29;25;-99;35;37;-99;11;21;28;32;41;-99;-99;43;13;33;-99;-99;-99;18;26;24;34;13
03/04/2018;2;-99;40;-99;24;38;31;28;21;-99;30;21;26;-99;37;33;-99;25;34;32;27;36;-99;-99;39;12;31;-99;-99;-99;20;29;28;34;7
03/04/2018;3;-99;35;-99;20;32;34;22;25;-99;31;9;22;-99;37;32;-99;13;18;28;22;28;-99;-99;25;14;36;-99;-99;-99;18;-99;18;30;8
03/04/2018;4;-99;35;-99;22;20;29;16;23;-99;29;1;20;-99;35;34;-99;2;13;14;21;19;-99;-99;22;7;29;-99;-99;8;6;23;13;13;2
03/04/2018;5;-99;31;-99;4;19;19;12;14;-99;31;1;12;-99;20;30;-99;1;7;4;17;13;-99;-99;13;1;36;-99;-99;6;11;15;9;2;0
03/04/2018;6;-99;35;-99;1;8;2;3;12;-99;29;1;2;-99;12;29;-99;0;3;3;9;10;-99;-99;13;0;34;-99;-99;1;2;3;4;3;0
03/04/2018;7;-99;34;-99;2;2;1;1;4;-99;23;1;1;-99;2;34;-99;0;2;0;2;7;-99;-99;2;0;19;-99;-99;1;2;6;1;1;0
03/04/2018;8;-99;32;-99;2;6;6;3;8;-99;26;2;3;-99;4;31;-99;6;4;3;3;13;-99;-99;9;3;18;-99;-99;1;2;8;4;7;2
03/04/2018;9;-99;29;-99;9;16;16;19;21;-99;30;12;13;-99;13;44;-99;16;11;15;18;30;-99;-99;16;9;37;-99;-99;5;7;23;16;14;8
03/04/2018;10;-99;38;-99;20;32;32;39;41;-99;34;35;21;-99;28;49;-99;30;25;29;36;45;52;-99;40;25;46;-99;-99;18;25;42;32;32;22
03/04/2018;11;-99;50;-99;42;-99;49;57;55;-99;39;57;50;-99;53;55;-99;46;49;55;50;62;62;-99;56;48;53;-99;-99;44;52;57;49;53;39
03/04/2018;12;-99;57;-99;63;-99;69;75;67;-99;43;73;68;-99;75;59;-99;68;69;70;65;76;66;-99;68;67;56;-99;-99;57;67;78;65;69;52
03/04/2018;13;-99;65;-99;81;-99;90;92;57;-99;45;86;78;-99;93;63;-99;95;81;89;79;89;72;-99;81;85;60;-99;-99;75;79;91;83;88;61
03/04/2018;14;68;56;-99;94;107;105;96;58;-99;46;92;76;-99;110;76;-99;113;95;102;89;107;71;-99;93;99;59;-99;-99;83;94;84;89;102;64
03/04/2018;15;76;50;-99;91;79;95;66;56;-99;50;97;77;-99;100;79;-99;123;112;99;73;113;70;-99;75;107;63;-99;-99;78;104;70;73;110;75
03/04/2018;16;75;54;-99;76;74;88;69;51;-99;49;77;72;-99;90;61;-99;113;107;94;64;70;76;-99;68;88;63;-99;-99;67;113;63;61;110;68
03/04/2018;17;47;52;-99;60;50;60;41;57;-99;43;62;47;-99;56;60;-99;75;66;52;47;67;79;-99;51;57;50;-99;-99;50;97;62;47;97;45
03/04/2018;18;43;46;-99;43;47;43;38;62;-99;40;48;43;-99;50;61;-99;56;52;49;36;66;68;-99;55;49;51;-99;-99;36;62;52;44;67;35
03/04/2018;19;36;44;-99;29;44;34;42;44;-99;35;35;42;-99;46;58;-99;36;42;39;35;67;62;-99;45;-99;39;-99;-99;30;43;60;42;46;33
03/04/2018;20;25;34;-99;17;33;34;36;42;-99;31;19;32;-99;39;45;-99;26;31;35;29;64;54;-99;31;27;38;-99;-99;26;21;42;29;37;19
03/04/2018;21;23;31;-99;18;34;21;19;43;-99;21;15;13;-99;30;29;-99;13;22;22;16;39;48;-99;27;19;24;-99;-99;19;4;34;31;10;10
03/04/2018;22;26;36;-99;14;13;10;4;37;-99;16;4;6;-99;18;31;-99;23;3;8;6;32;48;-99;28;20;24;-99;-99;7;2;9;19;13;2
03/04/2018;23;28;35;-99;2;7;0;12;23;-99;33;3;5;-99;13;40;-99;1;5;4;3;27;49;-99;18;5;25;-99;-99;1;8;3;9;17;6
03/04/2018;24;21;37;-99;3;4;0;2;2;-99;35;6;1;-99;6;39;-99;14;12;8;4;2;44;-99;13;16;34;-99;-99;0;7;2;2;13;12
04/04/2018;1;20;37;-99;6;6;0;2;6;-99;34;5;2;-99;12;40;-99;10;11;15;18;1;44;-99;11;12;31;-99;-99;1;1;3;10;5;3
04/04/2018;2;22;30;-99;11;4;1;1;4;-99;34;1;14;-99;4;39;-99;20;7;6;14;3;41;-99;11;16;30;-99;-99;1;1;1;9;3;0
04/04/2018;3;20;38;-99;28;4;3;3;2;-99;32;1;19;-99;16;40;-99;7;1;2;11;1;39;-99;29;6;26;-99;-99;0;4;2;3;2;1
04/04/2018;4;12;37;-99;16;6;1;7;2;-99;32;1;16;-99;7;41;-99;0;1;2;6;1;33;-99;30;1;27;-99;-99;2;5;1;2;1;0
04/04/2018;5;9;12;-99;12;1;1;7;1;-99;27;1;15;-99;7;40;-99;2;1;0;2;1;27;-99;13;1;22;-99;-99;3;1;1;1;3;0
04/04/2018;6;-99;15;-99;11;1;0;1;2;-99;2;2;2;-99;2;41;-99;0;1;0;1;1;19;-99;1;1;4;-99;-99;0;1;1;1;2;0
04/04/2018;7;6;11;-99;2;1;1;1;2;-99;3;1;1;-99;1;40;-99;0;1;1;3;2;15;-99;8;1;0;-99;-99;2;1;1;2;1;0
04/04/2018;8;12;21;-99;9;6;4;6;3;-99;12;3;4;-99;3;-99;-99;13;5;4;11;3;21;-99;7;7;17;-99;-99;0;2;2;3;2;4
04/04/2018;9;24;31;-99;26;23;18;20;11;-99;29;11;29;-99;12;-99;-99;28;30;13;27;19;32;-99;29;25;37;-99;-99;20;13;12;14;14;19
04/04/2018;10;37;39;-99;42;41;37;41;24;-99;36;42;43;-99;37;-99;-99;38;34;34;38;38;52;-99;43;36;49;-99;-99;30;32;37;26;41;30
04/04/2018;11;46;49;-99;51;60;52;54;50;-99;44;56;57;-99;51;-99;-99;54;54;49;54;59;63;-99;56;50;59;-99;-99;45;50;57;44;55;39
04/04/2018;12;50;60;-99;64;72;73;74;66;-99;53;65;67;-99;64;-99;-99;65;65;77;68;76;81;-99;72;61;67;-99;-99;55;65;75;-99;66;47
04/04/2018;13;48;75;-99;76;103;88;100;75;-99;62;79;76;-99;96;-99;-99;70;72;94;93;80;101;-99;93;69;81;-99;-99;64;74;96;-99;70;53
04/04/2018;14;48;96;-99;79;119;97;126;90;-99;75;77;88;-99;112;-99;-99;78;78;99;108;84;110;-99;125;77;103;-99;-99;71;78;105;-99;72;54
04/04/2018;15;50;105;-99;86;119;100;130;91;-99;88;75;102;-99;112;-99;-99;81;80;101;122;83;109;-99;133;83;126;-99;-99;78;80;104;-99;73;61
04/04/2018;16;45;100;-99;95;113;106;128;88;-99;96;70;118;-99;112;-99;-99;77;86;103;124;88;111;-99;135;86;132;-99;-99;77;80;106;-99;71;64
04/04/2018;17;35;98;-99;68;123;96;136;90;-99;95;51;98;-99;110;-99;-99;54;69;100;127;58;117;-99;136;56;125;-99;-99;58;61;113;-99;48;41
04/04/2018;18;30;73;-99;34;61;35;81;73;-99;58;42;37;-99;53;-99;-99;33;44;37;49;50;120;-99;82;35;76;-99;-99;32;38;67;-99;34;26
04/04/2018;19;29;33;-99;23;27;29;33;38;-99;27;37;26;-99;27;-99;-99;29;39;27;25;44;61;-99;35;30;33;-99;-99;27;30;40;-99;31;18
04/04/2018;20;27;26;-99;19;23;19;15;39;-99;21;34;18;-99;25;-99;-99;30;31;24;14;39;43;-99;18;28;22;-99;-99;19;28;30;-99;29;20
04/04/2018;21;26;23;-99;23;23;21;21;25;-99;20;30;18;-99;29;-99;-99;29;35;25;19;35;39;-99;20;24;22;-99;-99;23;30;22;-99;29;17
04/04/2018;22;24;21;-99;20;25;19;18;15;-99;22;24;24;-99;28;-99;-99;24;31;25;19;32;29;-99;20;24;23;-99;-99;14;25;23;-99;28;21
04/04/2018;23;25;23;-99;22;20;20;19;17;-99;25;31;30;-99;24;-99;-99;22;33;27;20;26;42;-99;24;26;28;-99;-99;17;27;16;-99;29;27
04/04/2018;24;25;23;-99;16;22;22;24;30;-99;27;24;28;-99;24;-99;-99;26;40;28;23;25;44;-99;28;26;30;-99;-99;22;30;24;-99;33;25
05/04/2018;1;23;25;-99;25;29;21;28;30;-99;27;20;26;-99;30;-99;-99;21;36;29;18;27;34;26;29;22;30;-99;-99;22;22;25;-99;30;21
05/04/2018;2;19;24;-99;17;26;20;22;29;-99;25;11;19;-99;27;-99;-99;17;34;29;18;29;30;24;24;22;31;-99;-99;22;17;20;-99;19;21
05/04/2018;3;6;23;-99;17;22;16;15;29;-99;24;4;11;-99;25;-99;-99;11;27;20;12;18;25;22;21;25;24;-99;-99;23;10;11;-99;15;22
05/04/2018;4;2;20;-99;10;24;7;11;9;-99;18;1;10;-99;18;-99;-99;6;29;14;10;5;18;15;17;15;8;-99;-99;9;7;16;-99;13;16
05/04/2018;5;1;12;-99;3;10;2;2;3;-99;9;1;3;-99;9;-99;-99;1;17;6;4;1;20;3;8;10;3;-99;-99;2;1;14;-99;3;4
05/04/2018;6;1;8;-99;1;3;1;1;1;-99;1;1;2;-99;6;-99;-99;0;10;0;3;1;23;1;1;7;2;-99;-99;0;1;5;-99;1;-99
05/04/2018;7;1;14;-99;1;3;1;0;1;-99;2;2;1;-99;2;-99;-99;1;4;1;1;1;20;0;0;1;2;-99;-99;1;1;1;-99;1;2
05/04/2018;8;4;21;-99;2;6;1;1;5;-99;10;2;2;-99;6;-99;-99;4;5;4;2;3;23;3;2;6;6;-99;-99;1;3;3;-99;2;4
05/04/2018;9;12;25;-99;6;19;8;15;11;-99;29;8;6;-99;16;-99;-99;15;16;17;14;22;32;16;17;12;20;-99;-99;7;6;15;-99;9;11
05/04/2018;10;23;35;-99;-99;34;32;30;36;-99;34;19;23;-99;34;-99;-99;26;28;38;29;40;41;32;32;20;35;-99;-99;22;17;37;-99;22;25
05/04/2018;11;40;47;-99;-99;54;56;49;50;-99;42;38;49;-99;52;-99;-99;47;47;58;49;61;53;54;49;50;50;-99;-99;49;40;57;-99;35;42
05/04/2018;12;58;61;-99;-99;72;76;67;53;-99;55;72;75;-99;70;-99;-99;71;72;76;72;67;63;70;69;68;69;-99;-99;66;66;67;-99;70;59
05/04/2018;13;64;65;-99;81;92;93;87;60;-99;65;85;96;-99;92;-99;-99;85;89;88;92;77;70;81;-99;81;83;-99;-99;76;86;82;-99;76;72
05/04/2018;14;62;59;-99;106;102;108;85;64;-99;74;94;112;-99;103;-99;-99;103;105;105;108;84;73;90;85;96;95;-99;-99;95;102;78;-99;80;83
05/04/2018;15;68;55;-99;117;85;116;71;68;-99;73;105;116;-99;99;-99;-99;111;116;97;92;89;81;100;79;119;82;-99;-99;111;120;71;-99;102;85
05/04/2018;16;68;63;-99;116;78;118;78;68;-99;67;81;104;-99;94;-99;-99;117;123;94;90;95;80;81;89;122;82;-99;-99;106;119;63;-99;102;90
05/04/2018;17;57;60;-99;78;73;82;62;68;-99;43;56;80;-99;75;-99;-99;62;87;59;74;81;80;54;61;80;57;-99;-99;57;71;60;-99;72;58
05/04/2018;18;50;59;-99;68;52;69;42;67;-99;45;53;65;-99;64;-99;-99;62;68;63;50;70;82;70;53;57;47;-99;-99;55;75;54;-99;88;47
05/04/2018;19;50;56;-99;59;45;54;40;54;-99;42;40;51;-99;46;-99;-99;66;46;52;47;68;75;64;51;55;49;-99;-99;53;-99;60;-99;57;34
05/04/2018;20;41;47;-99;39;55;44;51;33;-99;46;38;43;-99;53;-99;-99;52;-99;51;51;56;65;52;55;49;55;-99;-99;43;41;50;-99;45;39
05/04/2018;21;39;37;-99;35;46;40;40;48;-99;38;25;19;-99;36;-99;-99;43;-99;30;39;52;60;40;54;36;46;-99;-99;29;37;50;-99;37;23
05/04/2018;22;40;41;-99;31;34;26;20;39;-99;28;16;7;-99;28;-99;-99;46;-99;25;24;50;54;35;27;35;24;-99;-99;26;23;36;-99;38;28
05/04/2018;23;33;44;-99;12;-99;24;24;39;-99;19;13;7;-99;28;-99;-99;44;-99;21;8;32;39;33;16;-99;10;-99;-99;24;24;35;-99;44;25
05/04/2018;24;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
06/04/2018;1;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
06/04/2018;2;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
06/04/2018;3;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
06/04/2018;4;6;40;-99;3;31;20;2;12;-99;33;-99;3;5;36;-99;34;6;-99;-99;5;26;50;25;2;15;8;-99;-99;3;0;44;-99;4;3
06/04/2018;5;1;39;-99;1;23;0;3;10;-99;29;-99;2;4;27;-99;20;5;-99;-99;6;26;47;14;6;7;7;-99;-99;0;0;34;-99;1;1
06/04/2018;6;1;38;-99;1;1;0;1;13;-99;15;-99;2;3;9;-99;1;1;-99;-99;1;18;41;7;8;2;2;-99;-99;0;1;31;-99;1;3
06/04/2018;7;1;32;-99;2;1;0;1;6;-99;13;-99;2;1;1;-99;2;1;-99;-99;1;11;38;4;10;1;3;-99;-99;1;0;9;-99;1;1
06/04/2018;8;5;31;-99;9;3;1;4;8;-99;27;-99;2;2;2;-99;6;2;-99;3;4;16;37;8;4;3;9;-99;-99;3;3;11;-99;4;2
06/04/2018;9;16;36;-99;17;11;8;10;24;-99;37;-99;12;10;7;-99;17;8;-99;8;14;31;44;18;10;6;38;-99;-99;8;11;23;-99;17;11
06/04/2018;10;31;38;-99;39;29;31;29;40;-99;42;-99;28;30;22;-99;35;33;-99;24;33;49;53;37;23;23;44;-99;-99;25;29;44;-99;39;21
06/04/2018;11;43;49;-99;53;52;49;56;-99;-99;43;-99;48;53;47;-99;52;55;-99;48;53;61;66;61;54;49;54;-99;-99;46;48;61;-99;57;39
06/04/2018;12;49;70;-99;54;72;65;75;66;-99;56;-99;67;73;70;-99;69;71;-99;71;69;74;71;75;71;73;69;-99;-99;55;65;78;-99;69;54
06/04/2018;13;61;80;-99;55;96;71;94;68;-99;65;67;64;94;82;-99;83;72;-99;82;83;83;83;92;94;79;84;-99;-99;49;80;97;-99;72;62
06/04/2018;14;57;84;-99;64;89;58;96;56;-99;63;70;59;83;72;-99;82;76;-99;73;69;81;61;94;103;75;86;-99;-99;59;78;82;-99;69;57
06/04/2018;15;52;60;-99;65;72;86;65;47;-99;74;72;75;91;76;-99;69;70;-99;86;75;76;59;74;74;84;85;-99;-99;67;77;62;-99;68;58
06/04/2018;16;53;55;-99;41;69;54;59;47;-99;66;43;46;-99;63;-99;63;58;-99;62;58;70;62;68;67;60;71;-99;-99;36;45;62;-99;54;43
06/04/2018;17;38;54;-99;35;49;32;54;46;-99;31;46;34;60;44;-99;43;45;33;43;40;59;57;57;59;47;40;-99;-99;28;54;58;-99;59;38
06/04/2018;18;43;42;-99;45;41;41;33;34;-99;29;54;36;42;39;-99;31;39;35;36;33;49;62;47;42;39;45;-99;-99;33;54;39;-99;59;27
06/04/2018;19;27;42;-99;39;35;40;33;38;-99;33;33;34;33;36;-99;34;26;27;32;40;45;54;35;38;30;53;-99;-99;36;37;41;-99;52;22
06/04/2018;20;20;47;-99;34;25;35;32;34;-99;17;24;26;38;35;-99;29;21;25;30;24;38;50;43;36;27;30;-99;-99;32;34;36;-99;33;21
06/04/2018;21;20;45;-99;15;12;24;7;23;-99;7;14;7;13;27;-99;18;11;18;18;6;30;45;25;24;18;25;-99;-99;22;39;29;-99;37;4
06/04/2018;22;9;28;-99;6;11;11;5;23;-99;28;6;2;5;19;-99;16;6;7;11;1;24;49;13;9;9;9;-99;-99;2;37;24;-99;16;2
06/04/2018;23;3;33;-99;2;10;3;1;8;-99;27;2;2;1;13;-99;4;8;4;2;4;3;56;2;1;2;12;-99;-99;1;21;9;-99;3;6
06/04/2018;24;2;26;-99;1;1;1;0;3;-99;28;2;2;1;10;-99;2;7;3;0;1;1;57;1;1;2;15;-99;-99;0;4;2;-99;1;10
07/04/2018;1;2;35;-99;2;1;0;1;2;-99;23;2;1;1;5;-99;1;1;4;0;0;0;57;1;0;0;17;-99;-99;0;1;1;1;1;1
07/04/2018;2;1;35;-99;4;1;1;1;23;-99;33;2;1;0;1;-99;1;1;4;0;0;1;48;1;1;0;16;-99;-99;0;1;0;1;1;0
07/04/2018;3;2;29;-99;2;1;0;1;15;-99;32;2;2;0;1;-99;1;1;2;0;0;1;42;1;2;0;17;-99;-99;0;1;1;1;1;0
07/04/2018;4;2;34;-99;1;1;0;2;19;-99;33;2;1;0;0;-99;1;1;5;0;0;1;38;1;6;1;15;-99;-99;0;1;1;1;1;2
07/04/2018;5;1;35;-99;1;1;0;4;6;-99;28;2;1;1;0;-99;1;1;2;0;0;1;38;1;14;1;15;-99;-99;0;0;1;1;1;1
07/04/2018;6;1;38;-99;1;1;1;5;3;-99;23;2;1;1;0;-99;1;1;2;0;1;8;40;1;17;1;9;-99;-99;1;1;1;1;1;1
07/04/2018;7;1;39;-99;1;1;1;1;2;-99;18;2;1;1;1;-99;1;1;2;0;1;9;40;1;8;1;11;-99;-99;1;1;1;1;2;1
07/04/2018;8;3;31;-99;2;4;1;3;4;-99;16;3;2;1;4;-99;3;3;4;2;2;5;39;3;9;2;8;-99;-99;1;2;5;4;3;2
07/04/2018;9;17;30;-99;8;17;5;13;16;-99;24;11;12;12;16;-99;12;14;19;16;12;17;42;9;12;6;16;-99;-99;6;9;14;9;15;10
07/04/2018;10;35;38;-99;26;32;22;36;33;-99;18;35;22;29;29;-99;30;36;35;30;38;38;45;33;35;23;30;-99;-99;24;31;30;25;34;26
07/04/2018;11;44;50;-99;47;55;50;52;50;-99;36;51;44;58;49;-99;49;52;56;56;53;60;56;54;57;48;43;-99;-99;40;51;54;47;53;44
07/04/2018;12;48;60;-99;60;78;73;73;66;-99;44;64;61;80;77;-99;70;62;78;77;71;73;69;68;71;70;70;-99;-99;56;62;77;63;64;58
07/04/2018;13;56;72;-99;71;101;85;96;77;-99;49;70;79;99;99;-99;92;78;81;98;95;83;82;90;92;90;83;-99;-99;69;67;99;78;72;68
07/04/2018;14;62;74;-99;71;120;95;112;90;-99;50;66;84;101;106;-99;119;92;84;114;97;103;90;113;102;98;79;-99;-99;80;70;108;96;78;64
07/04/2018;15;56;58;-99;68;109;89;91;81;-99;51;62;68;106;118;-99;114;86;86;109;93;126;84;127;87;91;62;-99;-99;77;70;83;88;79;68
07/04/2018;16;61;55;-99;61;74;91;67;58;-99;49;64;72;100;85;-99;73;80;83;85;84;129;75;80;66;87;64;-99;-99;64;66;66;61;74;67
07/04/2018;17;61;55;-99;54;69;81;61;74;-99;49;64;68;93;76;-99;68;78;77;74;71;73;64;63;66;99;62;-99;-99;72;63;61;50;67;70
07/04/2018;18;58;52;-99;51;55;72;51;88;-99;42;58;61;81;65;-99;54;92;76;66;59;77;61;58;60;80;52;-99;-99;71;64;57;45;65;63
07/04/2018;19;50;48;-99;62;44;49;49;47;-99;35;46;43;51;49;-99;39;64;52;44;42;65;63;51;51;50;35;-99;-99;59;66;54;41;73;36
07/04/2018;20;38;51;-99;35;37;33;42;31;-99;30;28;25;39;45;-99;40;39;27;39;18;52;62;52;50;29;21;-99;-99;32;45;46;33;59;21
07/04/2018;21;30;50;-99;22;35;23;38;17;-99;33;41;31;33;35;-99;37;30;28;40;25;46;60;34;40;19;34;-99;-99;25;30;43;26;35;18
07/04/2018;22;19;42;-99;29;29;22;33;18;-99;34;30;25;22;32;-99;23;27;22;14;35;42;58;29;35;14;39;-99;-99;17;28;33;26;22;13
07/04/2018;23;16;43;-99;26;31;25;14;20;-99;33;22;17;7;31;-99;24;13;14;17;26;27;51;9;21;15;33;-99;-99;21;20;27;9;11;7
07/04/2018;24;14;42;-99;25;30;14;10;19;-99;37;23;11;9;30;-99;18;6;5;17;29;16;51;17;30;2;38;-99;-99;16;12;26;20;16;3
08/04/2018;1;11;39;-99;27;25;10;12;14;-99;36;19;12;2;29;-99;9;1;6;4;35;11;47;9;32;2;42;-99;-99;17;10;20;16;21;9
08/04/2018;2;9;36;-99;26;11;20;2;19;-99;35;2;16;2;26;-99;4;1;13;17;27;11;47;2;23;3;32;-99;-99;20;18;16;8;16;5
08/04/2018;3;2;38;-99;27;3;15;11;10;-99;33;1;18;10;20;-99;3;1;29;14;10;20;43;1;26;5;27;-99;-99;21;30;7;6;9;2
08/04/2018;4;3;38;-99;30;2;6;13;4;-99;36;3;16;3;23;-99;3;1;15;14;2;19;39;1;30;8;27;-99;-99;16;19;8;9;16;3
08/04/2018;5;5;38;-99;18;4;1;2;3;-99;30;2;14;2;8;-99;2;1;4;1;4;18;38;1;18;5;25;-99;-99;6;16;5;5;7;2
08/04/2018;6;7;34;-99;12;4;1;4;1;-99;13;2;3;1;9;-99;1;1;2;-99;3;15;39;2;22;1;16;-99;-99;1;6;2;2;1;0
08/04/2018;7;2;33;-99;3;2;1;6;1;-99;8;2;4;1;3;-99;2;1;2;1;0;5;39;1;23;1;13;-99;-99;2;1;1;4;2;0
08/04/2018;8;7;34;-99;7;7;6;4;3;-99;20;8;5;5;4;-99;7;6;6;4;2;4;36;3;23;4;12;-99;-99;6;3;6;11;7;3
08/04/2018;9;22;33;-99;21;14;15;15;10;-99;30;12;17;15;16;-99;20;13;22;19;14;19;41;14;24;15;34;-99;-99;20;12;23;20;21;14
08/04/2018;10;33;38;-99;34;43;29;40;29;-99;38;32;36;33;37;-99;39;29;41;35;37;41;51;38;44;36;47;-99;-99;32;34;43;36;43;32
08/04/2018;11;43;49;-99;50;63;55;63;48;-99;49;57;55;65;57;-99;60;63;63;55;59;62;60;62;62;59;58;-99;-99;48;59;68;57;63;51
08/04/2018;12;54;58;-99;66;77;69;78;53;-99;59;74;70;71;74;-99;80;79;62;79;74;83;64;77;75;71;71;-99;-99;62;65;71;66;78;59
08/04/2018;13;63;56;-99;75;75;81;74;55;-99;61;87;75;92;78;-99;74;81;81;83;74;81;66;86;74;80;75;-99;-99;68;74;71;60;85;63
08/04/2018;14;65;56;-99;83;76;78;72;58;-99;57;100;80;91;77;-99;72;88;96;77;73;71;66;76;70;85;70;-99;-99;73;88;69;62;88;69
08/04/2018;15;64;59;-99;81;72;80;69;60;-99;57;111;81;86;76;-99;69;90;87;71;73;71;68;71;73;86;70;-99;-99;72;93;68;60;94;63
08/04/2018;16;57;64;-99;84;77;80;79;59;-99;52;113;79;81;76;-99;73;82;69;76;75;73;70;68;78;73;67;-99;-99;74;88;68;60;96;59
08/04/2018;17;54;61;-99;75;77;78;76;59;-99;49;107;70;72;78;-99;70;81;71;73;71;72;75;66;77;70;64;-99;-99;71;81;68;58;89;51
08/04/2018;18;50;55;-99;67;68;-99;69;61;-99;44;83;66;70;70;-99;63;65;58;67;61;67;76;67;66;56;48;-99;-99;59;64;67;56;71;43
08/04/2018;19;45;55;-99;63;61;-99;64;53;-99;38;69;65;61;61;-99;57;58;55;59;52;63;73;59;60;50;46;-99;-99;48;60;62;48;58;40
08/04/2018;20;40;54;-99;45;58;61;63;41;-99;39;71;47;61;59;-99;52;47;59;53;49;50;71;50;62;48;50;-99;-99;51;52;58;48;62;35
08/04/2018;21;37;48;-99;53;49;54;54;16;-99;34;54;45;51;54;-99;49;44;45;43;42;38;71;50;47;48;42;-99;-99;42;40;53;42;49;31
08/04/2018;22;39;46;-99;40;41;41;41;23;-99;36;48;39;27;46;-99;38;32;37;39;39;37;65;39;43;31;34;-99;-99;23;29;53;34;39;19
08/04/2018;23;33;45;-99;37;39;40;43;23;-99;40;38;38;18;48;-99;36;11;17;38;42;39;56;19;42;32;40;-99;-99;22;16;36;24;27;9
08/04/2018;24;26;38;-99;38;45;27;37;32;-99;40;28;46;20;44;-99;40;1;10;36;32;35;55;21;36;30;37;-99;-99;37;22;24;33;11;5
09/04/2018;1;20;43;-99;33;44;38;34;30;-99;36;19;42;13;41;-99;33;6;14;31;42;23;56;30;43;16;42;-99;-99;28;28;25;29;22;6
09/04/2018;2;15;45;-99;25;31;38;33;19;-99;37;16;45;31;41;-99;26;17;39;29;43;30;57;29;43;19;45;-99;-99;32;34;30;23;18;13
09/04/2018;3;17;40;-99;8;26;37;19;26;-99;38;14;39;25;30;-99;26;22;32;26;26;32;55;33;24;24;35;-99;-99;26;31;24;21;12;12
09/04/2018;4;13;46;-99;10;25;18;12;32;-99;34;4;30;31;29;-99;12;15;24;11;17;29;54;27;13;29;28;-99;-99;8;14;26;22;6;14
09/04/2018;5;11;42;-99;5;16;7;6;34;-99;34;2;13;20;26;-99;13;9;24;5;12;19;51;14;5;18;38;-99;-99;6;3;20;16;2;3
09/04/2018;6;7;35;-99;3;4;1;1;10;-99;31;2;1;1;13;-99;5;8;2;5;13;22;52;2;2;10;38;-99;-99;2;1;4;4;2;1
09/04/2018;7;3;35;-99;1;1;1;1;5;-99;28;3;1;1;4;-99;1;1;2;1;11;7;48;1;1;2;24;-99;-99;1;1;3;2;1;1
